Open,High,Low,Close,Volume ,Moving Average 50,NextHigherorLower,Open1Prev,High1Prev,Low1Prev,Close1Prev,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
415.26,415.71,414.905,414.92,951000,1033112,0,415.62,415.69,415.03,415.26,416.0319,416.16,415.4,415.62,416.39,416.72,416.02,416.0319,417.34,417.36,416.31,416.37
414.92,415.1,414.45,414.865,1053500,1041992,1,415.26,415.71,414.905,414.92,415.62,415.69,415.03,415.26,416.0319,416.16,415.4,415.62,416.39,416.72,416.02,416.0319
414.865,415.32,414.71,415.05,757800,1046820,1,414.92,415.1,414.45,414.865,415.26,415.71,414.905,414.92,415.62,415.69,415.03,415.26,416.0319,416.16,415.4,415.62
415.03,415.7,414.881,415.33,1064600,1052562,0,414.865,415.32,414.71,415.05,414.92,415.1,414.45,414.865,415.26,415.71,414.905,414.92,415.62,415.69,415.03,415.26
415.33,415.47,414.25,414.43,1045500,1063098,1,415.03,415.7,414.881,415.33,414.865,415.32,414.71,415.05,414.92,415.1,414.45,414.865,415.26,415.71,414.905,414.92
414.42,415.25,414.42,415.203,655400,1062888,1,415.33,415.47,414.25,414.43,415.03,415.7,414.881,415.33,414.865,415.32,414.71,415.05,414.92,415.1,414.45,414.865
415.203,415.55,415.04,415.26,712400,1064666,0,414.42,415.25,414.42,415.203,415.33,415.47,414.25,414.43,415.03,415.7,414.881,415.33,414.865,415.32,414.71,415.05
415.26,415.68,415.125,415.26,582600,1067436,0,415.203,415.55,415.04,415.26,414.42,415.25,414.42,415.203,415.33,415.47,414.25,414.43,415.03,415.7,414.881,415.33
415.26,415.32,414.7,414.91,653800,1068160,1,415.26,415.68,415.125,415.26,415.203,415.55,415.04,415.26,414.42,415.25,414.42,415.203,415.33,415.47,414.25,414.43
414.91,415.3068,414.75,415.06,512200,1066124,0,415.26,415.32,414.7,414.91,415.26,415.68,415.125,415.26,415.203,415.55,415.04,415.26,414.42,415.25,414.42,415.203
415.07,415.25,414.4901,414.7101,555900,1060396,1,414.91,415.3068,414.75,415.06,415.26,415.32,414.7,414.91,415.26,415.68,415.125,415.26,415.203,415.55,415.04,415.26
414.73,415.15,414.575,415.06,406900,1057024,0,415.07,415.25,414.4901,414.7101,414.91,415.3068,414.75,415.06,415.26,415.32,414.7,414.91,415.26,415.68,415.125,415.26
415.06,415.17,414.1235,414.3,621900,1059122,1,414.73,415.15,414.575,415.06,415.07,415.25,414.4901,414.7101,414.91,415.3068,414.75,415.06,415.26,415.32,414.7,414.91
414.3,414.59,414.08,414.5893,586800,1059910,0,415.06,415.17,414.1235,414.3,414.73,415.15,414.575,415.06,415.07,415.25,414.4901,414.7101,414.91,415.3068,414.75,415.06
414.58,414.62,414.21,414.44,585800,1060614,0,414.3,414.59,414.08,414.5893,415.06,415.17,414.1235,414.3,414.73,415.15,414.575,415.06,415.07,415.25,414.4901,414.7101
414.45,414.68,414.03,414.34,418700,1056178,0,414.58,414.62,414.21,414.44,414.3,414.59,414.08,414.5893,415.06,415.17,414.1235,414.3,414.73,415.15,414.575,415.06
414.34,414.44,413.75,413.94,613600,1057044,1,414.45,414.68,414.03,414.34,414.58,414.62,414.21,414.44,414.3,414.59,414.08,414.5893,415.06,415.17,414.1235,414.3
413.95,414.345,413.7099,414.3,551800,1056164,1,414.34,414.44,413.75,413.94,414.45,414.68,414.03,414.34,414.58,414.62,414.21,414.44,414.3,414.59,414.08,414.5893
414.3,414.61,414.19,414.425,544700,1044652,1,413.95,414.345,413.7099,414.3,414.34,414.44,413.75,413.94,414.45,414.68,414.03,414.34,414.58,414.62,414.21,414.44
414.43,415.2699,414.3,415.255,672400,1043562,1,414.3,414.61,414.19,414.425,413.95,414.345,413.7099,414.3,414.34,414.44,413.75,413.94,414.45,414.68,414.03,414.34
415.2501,415.63,415.01,415.62,615700,1035748,0,414.43,415.2699,414.3,415.255,414.3,414.61,414.19,414.425,413.95,414.345,413.7099,414.3,414.34,414.44,413.75,413.94
415.62,415.75,415.03,415.225,1445900,1045122,0,415.2501,415.63,415.01,415.62,414.43,415.2699,414.3,415.255,414.3,414.61,414.19,414.425,413.95,414.345,413.7099,414.3
415.22,415.355,414.91,415.02,486200,1036192,1,415.62,415.75,415.03,415.225,415.2501,415.63,415.01,415.62,414.43,415.2699,414.3,415.255,414.3,414.61,414.19,414.425
415.03,415.58,414.9806,415.4699,409100,1032474,0,415.22,415.355,414.91,415.02,415.62,415.75,415.03,415.225,415.2501,415.63,415.01,415.62,414.43,415.2699,414.3,415.255
415.4699,415.51,415.06,415.39,487800,1023014,1,415.03,415.58,414.9806,415.4699,415.22,415.355,414.91,415.02,415.62,415.75,415.03,415.225,415.2501,415.63,415.01,415.62
415.395,416.03,415.1,415.9,893500,1019850,1,415.4699,415.51,415.06,415.39,415.03,415.58,414.9806,415.4699,415.22,415.355,414.91,415.02,415.62,415.75,415.03,415.225
415.9,416.89,415.89,416.63,961800,1008988,1,415.395,416.03,415.1,415.9,415.4699,415.51,415.06,415.39,415.03,415.58,414.9806,415.4699,415.22,415.355,414.91,415.02
416.64,417.15,416.54,416.98,793200,1005428,1,415.9,416.89,415.89,416.63,415.395,416.03,415.1,415.9,415.4699,415.51,415.06,415.39,415.03,415.58,414.9806,415.4699
416.98,417.1999,416.87,416.99,655800,998586,1,416.64,417.15,416.54,416.98,415.9,416.89,415.89,416.63,415.395,416.03,415.1,415.9,415.4699,415.51,415.06,415.39
416.99,417.64,416.98,417.6,719400,993900,0,416.98,417.1999,416.87,416.99,416.64,417.15,416.54,416.98,415.9,416.89,415.89,416.63,415.395,416.03,415.1,415.9
417.6,417.7,417.09,417.35,687800,989276,0,416.99,417.64,416.98,417.6,416.98,417.1999,416.87,416.99,416.64,417.15,416.54,416.98,415.9,416.89,415.89,416.63
417.35,417.43,416.885,417.13,495400,983170,1,417.6,417.7,417.09,417.35,416.99,417.64,416.98,417.6,416.98,417.1999,416.87,416.99,416.64,417.15,416.54,416.98
417.13,417.77,416.87,417.7401,561700,977672,1,417.35,417.43,416.885,417.13,417.6,417.7,417.09,417.35,416.99,417.64,416.98,417.6,416.98,417.1999,416.87,416.99
417.7401,418.09,417.34,418.045,948900,976898,1,417.13,417.77,416.87,417.7401,417.35,417.43,416.885,417.13,417.6,417.7,417.09,417.35,416.99,417.64,416.98,417.6
418.04,418.47,417.91,418.14,1076100,978772,0,417.7401,418.09,417.34,418.045,417.13,417.77,416.87,417.7401,417.35,417.43,416.885,417.13,417.6,417.7,417.09,417.35
418.14,418.18,417.41,417.58,889100,979326,0,418.04,418.47,417.91,418.14,417.7401,418.09,417.34,418.045,417.13,417.77,416.87,417.7401,417.35,417.43,416.885,417.13
417.58,417.58,416.9,417.31,674300,969002,1,418.14,418.18,417.41,417.58,418.04,418.47,417.91,418.14,417.7401,418.09,417.34,418.045,417.13,417.77,416.87,417.7401
417.32,417.71,417.315,417.54,511000,946984,1,417.58,417.58,416.9,417.31,418.14,418.18,417.41,417.58,418.04,418.47,417.91,418.14,417.7401,418.09,417.34,418.045
417.54,417.87,417.29,417.61,657100,925028,0,417.32,417.71,417.315,417.54,417.58,417.58,416.9,417.31,418.14,418.18,417.41,417.58,418.04,418.47,417.91,418.14
417.61,417.72,417.23,417.35,572900,903622,1,417.54,417.87,417.29,417.61,417.32,417.71,417.315,417.54,417.58,417.58,416.9,417.31,418.14,418.18,417.41,417.58
417.35,417.72,417.02,417.6901,496600,856526,0,417.61,417.72,417.23,417.35,417.54,417.87,417.29,417.61,417.32,417.71,417.315,417.54,417.58,417.58,416.9,417.31
417.6901,417.92,416.9516,417.38,693600,790430,1,417.35,417.72,417.02,417.6901,417.61,417.72,417.23,417.35,417.54,417.87,417.29,417.61,417.32,417.71,417.315,417.54
417.38,417.72,417.2,417.66,419700,764232,0,417.6901,417.92,416.9516,417.38,417.35,417.72,417.02,417.6901,417.61,417.72,417.23,417.35,417.54,417.87,417.29,417.61
417.66,417.72,417.36,417.38,531500,746826,1,417.38,417.72,417.2,417.66,417.6901,417.92,416.9516,417.38,417.35,417.72,417.02,417.6901,417.61,417.72,417.23,417.35
417.38,417.5138,417.185,417.47,363800,725668,1,417.66,417.72,417.36,417.38,417.38,417.72,417.2,417.66,417.6901,417.92,416.9516,417.38,417.35,417.72,417.02,417.6901
417.45,418.92,417.3,418.205,1064500,723804,1,417.38,417.5138,417.185,417.47,417.66,417.72,417.36,417.38,417.38,417.72,417.2,417.66,417.6901,417.92,416.9516,417.38
418.16,420.15,416.951,419.03,4765200,796880,0,417.45,418.92,417.3,418.205,417.38,417.5138,417.185,417.47,417.66,417.72,417.36,417.38,417.38,417.72,417.2,417.66
418.99,419.87,416.41,417.84,3184000,841632,0,418.16,420.15,416.951,419.03,417.45,418.92,417.3,418.205,417.38,417.5138,417.185,417.47,417.66,417.72,417.36,417.38
417.84,418.59,417.08,417.74,2022200,854738,0,418.99,419.87,416.41,417.84,418.16,420.15,416.951,419.03,417.45,418.92,417.3,418.205,417.38,417.5138,417.185,417.47
417.76,417.86,416.39,416.75,1375600,860134,1,417.84,418.59,417.08,417.74,418.99,419.87,416.41,417.84,418.16,420.15,416.951,419.03,417.45,418.92,417.3,418.205
416.75,417.51,415.7,417.12,2014200,881398,1,417.76,417.86,416.39,416.75,417.84,418.59,417.08,417.74,418.99,419.87,416.41,417.84,418.16,420.15,416.951,419.03
417.14,419.37,416.835,418.86,1815500,896638,0,416.75,417.51,415.7,417.12,417.76,417.86,416.39,416.75,417.84,418.59,417.08,417.74,418.99,419.87,416.41,417.84
418.85,419.3,414.41,414.76,4936400,980210,1,417.14,419.37,416.835,418.86,416.75,417.51,415.7,417.12,417.76,417.86,416.39,416.75,417.84,418.59,417.08,417.74
414.76,417.3,414.12,416.645,4260300,1044124,1,418.85,419.3,414.41,414.76,417.14,419.37,416.835,418.86,416.75,417.51,415.7,417.12,417.76,417.86,416.39,416.75
416.645,420.482,416.06,419.5,5324500,1129704,1,414.76,417.3,414.12,416.645,418.85,419.3,414.41,414.76,417.14,419.37,416.835,418.86,416.75,417.51,415.7,417.12
419.51,422.85,419.5,421.75,4871400,1214024,1,416.645,420.482,416.06,419.5,414.76,417.3,414.12,416.645,418.85,419.3,414.41,414.76,417.14,419.37,416.835,418.86
421.75,423.82,421.37,423.75,3712600,1274028,0,419.51,422.85,419.5,421.75,416.645,420.482,416.06,419.5,414.76,417.3,414.12,416.645,418.85,419.3,414.41,414.76
423.75,424.25,423.1,423.7,3021200,1322800,1,421.75,423.82,421.37,423.75,419.51,422.85,419.5,421.75,416.645,420.482,416.06,419.5,414.76,417.3,414.12,416.645
423.71,424.58,423.08,423.9099,2939500,1368514,1,423.75,424.25,423.1,423.7,421.75,423.82,421.37,423.75,419.51,422.85,419.5,421.75,416.645,420.482,416.06,419.5
423.9099,424.9,423.6,424.69,2421700,1406704,1,423.71,424.58,423.08,423.9099,423.75,424.25,423.1,423.7,421.75,423.82,421.37,423.75,419.51,422.85,419.5,421.75
424.69,425.88,424.68,425.75,2322100,1442028,0,423.9099,424.9,423.6,424.69,423.71,424.58,423.08,423.9099,423.75,424.25,423.1,423.7,421.75,423.82,421.37,423.75
425.745,426.6,424.88,425.26,3093700,1495764,1,424.69,425.88,424.68,425.75,423.9099,424.9,423.6,424.69,423.71,424.58,423.08,423.9099,423.75,424.25,423.1,423.7
425.26,426.21,425.115,426.13,2246400,1528254,1,425.745,426.6,424.88,425.26,424.69,425.88,424.68,425.75,423.9099,424.9,423.6,424.69,423.71,424.58,423.08,423.9099
426.13,427.09,426.09,427.01,2008600,1556690,1,425.26,426.21,425.115,426.13,425.745,426.6,424.88,425.26,424.69,425.88,424.68,425.75,423.9099,424.9,423.6,424.69
427.01,428.35,426.96,428.26,2501700,1595008,1,426.13,427.09,426.09,427.01,425.26,426.21,425.115,426.13,425.745,426.6,424.88,425.26,424.69,425.88,424.68,425.75
428.26,428.509,427.65,428.27,2947800,1645590,1,427.01,428.35,426.96,428.26,426.13,427.09,426.09,427.01,425.26,426.21,425.115,426.13,425.745,426.6,424.88,425.26
428.27,428.65,427.69,428.38,3228400,1697886,1,428.26,428.509,427.65,428.27,427.01,428.35,426.96,428.26,426.13,427.09,426.09,427.01,425.26,426.21,425.115,426.13
428.38,429.16,427.8457,429.1,4496600,1776782,0,428.27,428.65,427.69,428.38,428.26,428.509,427.65,428.27,427.01,428.35,426.96,428.26,426.13,427.09,426.09,427.01
429.1,429.66,428.76,428.88,5987600,1885640,1,428.38,429.16,427.8457,429.1,428.27,428.65,427.69,428.38,428.26,428.509,427.65,428.27,427.01,428.35,426.96,428.26
428.86,429.09,428.25,428.99,8360800,2039408,0,429.1,429.66,428.76,428.88,428.38,429.16,427.8457,429.1,428.27,428.65,427.69,428.38,428.26,428.509,427.65,428.27
424.58,425,423.32,423.88,3509300,2097280,0,428.86,429.09,428.25,428.99,429.1,429.66,428.76,428.88,428.38,429.16,427.8457,429.1,428.27,428.65,427.69,428.38
423.89,424.32,423.5,423.8,2767000,2123702,0,424.58,425,423.32,423.88,428.86,429.09,428.25,428.99,429.1,429.66,428.76,428.88,428.38,429.16,427.8457,429.1
423.77,424.6,422.69,422.72,2377600,2161530,0,423.89,424.32,423.5,423.8,424.58,425,423.32,423.88,428.86,429.09,428.25,428.99,429.1,429.66,428.76,428.88
422.72,422.97,422.03,422.07,2043800,2194224,0,423.77,424.6,422.69,422.72,423.89,424.32,423.5,423.8,424.58,425,423.32,423.88,428.86,429.09,428.25,428.99
422.07,422.54,421.76,421.93,1905500,2222578,0,422.72,422.97,422.03,422.07,423.77,424.6,422.69,422.72,423.89,424.32,423.5,423.8,424.58,425,423.32,423.88
421.93,422.2304,421.11,421.565,2193600,2248580,0,422.07,422.54,421.76,421.93,422.72,422.97,422.03,422.07,423.77,424.6,422.69,422.72,423.89,424.32,423.5,423.8
421.59,421.63,420.15,420.2218,2087900,2271102,0,421.93,422.2304,421.11,421.565,422.07,422.54,421.76,421.93,422.72,422.97,422.03,422.07,423.77,424.6,422.69,422.72
420.21,420.3,418.97,419.49,3159700,2318432,1,421.59,421.63,420.15,420.2218,421.93,422.2304,421.11,421.565,422.07,422.54,421.76,421.93,422.72,422.97,422.03,422.07
419.49,419.97,418.22,419.9115,2947200,2364260,0,420.21,420.3,418.97,419.49,421.59,421.63,420.15,420.2218,421.93,422.2304,421.11,421.565,422.07,422.54,421.76,421.93
419.92,420,418.86,419.63,2117300,2392218,0,419.49,419.97,418.22,419.9115,420.21,420.3,418.97,419.49,421.59,421.63,420.15,420.2218,421.93,422.2304,421.11,421.565
419.63,419.65,417.75,418.15,2518200,2428826,0,419.92,420,418.86,419.63,419.49,419.97,418.22,419.9115,420.21,420.3,418.97,419.49,421.59,421.63,420.15,420.2218
418.15,418.85,418.03,418.1,1473600,2448390,0,419.63,419.65,417.75,418.15,419.92,420,418.86,419.63,419.49,419.97,418.22,419.9115,420.21,420.3,418.97,419.49
418.1,418.47,417.46,417.85,1922500,2475606,0,418.15,418.85,418.03,418.1,419.63,419.65,417.75,418.15,419.92,420,418.86,419.63,419.49,419.97,418.22,419.9115
417.845,418.29,416.86,416.905,1948300,2495594,1,418.1,418.47,417.46,417.85,418.15,418.85,418.03,418.1,419.63,419.65,417.75,418.15,419.92,420,418.86,419.63
416.905,417.41,416.08,417.31,2150600,2517084,0,417.845,418.29,416.86,416.905,418.1,418.47,417.46,417.85,418.15,418.85,418.03,418.1,419.63,419.65,417.75,418.15
417.32,417.62,415.68,415.78,2122400,2541750,1,416.905,417.41,416.08,417.31,417.845,418.29,416.86,416.905,418.1,418.47,417.46,417.85,418.15,418.85,418.03,418.1
415.77,416.4,415.22,415.945,2218100,2572626,1,417.32,417.62,415.68,415.78,416.905,417.41,416.08,417.31,417.845,418.29,416.86,416.905,418.1,418.47,417.46,417.85
415.945,416.79,415.81,416.77,1738500,2597176,0,415.77,416.4,415.22,415.945,417.32,417.62,415.68,415.78,416.905,417.41,416.08,417.31,417.845,418.29,416.86,416.905
416.76,417.135,415.38,415.57,1758900,2619212,0,415.945,416.79,415.81,416.77,415.77,416.4,415.22,415.945,417.32,417.62,415.68,415.78,416.905,417.41,416.08,417.31
415.6,416.015,413.99,414.54,2329900,2654352,1,416.76,417.135,415.38,415.57,415.945,416.79,415.81,416.77,415.77,416.4,415.22,415.945,417.32,417.62,415.68,415.78
414.53,414.89,414.03,414.87,1971700,2683854,0,415.6,416.015,413.99,414.54,416.76,417.135,415.38,415.57,415.945,416.79,415.81,416.77,415.77,416.4,415.22,415.945
414.8,415.38,413.83,414.53,1960400,2709190,0,414.53,414.89,414.03,414.87,415.6,416.015,413.99,414.54,416.76,417.135,415.38,415.57,415.945,416.79,415.81,416.77
414.53,414.66,413.68,413.73,1724200,2735280,1,414.8,415.38,413.83,414.53,414.53,414.89,414.03,414.87,415.6,416.015,413.99,414.54,416.76,417.135,415.38,415.57
413.7299,414.7799,413.62,414.74,1655400,2757758,1,414.53,414.66,413.68,413.73,414.8,415.38,413.83,414.53,414.53,414.89,414.03,414.87,415.6,416.015,413.99,414.54
414.74,415.59,414.17,414.83,1764000,2785762,1,413.7299,414.7799,413.62,414.74,414.53,414.66,413.68,413.73,414.8,415.38,413.83,414.53,414.53,414.89,414.03,414.87
414.83,416.51,414.83,415.94,1870100,2801874,0,414.74,415.59,414.17,414.83,413.7299,414.7799,413.62,414.74,414.53,414.66,413.68,413.73,414.8,415.38,413.83,414.53
415.94,416.3401,415.35,415.45,1301600,2732602,0,414.83,416.51,414.83,415.94,414.74,415.59,414.17,414.83,413.7299,414.7799,413.62,414.74,414.53,414.66,413.68,413.73
415.46,415.47,414.25,414.64,1206200,2693046,0,415.94,416.3401,415.35,415.45,414.83,416.51,414.83,415.94,414.74,415.59,414.17,414.83,413.7299,414.7799,413.62,414.74
414.65,414.77,412.28,412.36,2281500,2698232,0,415.46,415.47,414.25,414.64,415.94,416.3401,415.35,415.45,414.83,416.51,414.83,415.94,414.74,415.59,414.17,414.83
412.37,412.91,412.32,412.335,1469000,2700100,0,414.65,414.77,412.28,412.36,415.46,415.47,414.25,414.64,415.94,416.3401,415.35,415.45,414.83,416.51,414.83,415.94
412.33,412.35,411.01,412.14,2375800,2707332,1,412.37,412.91,412.32,412.335,414.65,414.77,412.28,412.36,415.46,415.47,414.25,414.64,415.94,416.3401,415.35,415.45
412.125,413.57,412.06,413.4,2089400,2712810,1,412.33,412.35,411.01,412.14,412.37,412.91,412.32,412.335,414.65,414.77,412.28,412.36,415.46,415.47,414.25,414.64
413.4,414.34,412.83,413.66,2491200,2663906,1,412.125,413.57,412.06,413.4,412.33,412.35,411.01,412.14,412.37,412.91,412.32,412.335,414.65,414.77,412.28,412.36
413.67,414.15,413,414.02,1464900,2607998,0,413.4,414.34,412.83,413.66,412.125,413.57,412.06,413.4,412.33,412.35,411.01,412.14,412.37,412.91,412.32,412.335
414.02,414.52,413.17,413.34,1653800,2534584,1,413.67,414.15,413,414.02,413.4,414.34,412.83,413.66,412.125,413.57,412.06,413.4,412.33,412.35,411.01,412.14
413.34,414.9201,413.3,414.061,1439200,2465940,0,414.02,414.52,413.17,413.34,413.67,414.15,413,414.02,413.4,414.34,412.83,413.66,412.125,413.57,412.06,413.4
414.061,414.81,413.75,413.92,1226300,2416214,0,413.34,414.9201,413.3,414.061,414.02,414.52,413.17,413.34,413.67,414.15,413,414.02,413.4,414.34,412.83,413.66
413.91,413.91,412.67,413.31,1501800,2385826,0,414.061,414.81,413.75,413.92,413.34,414.9201,413.3,414.061,414.02,414.52,413.17,413.34,413.67,414.15,413,414.02
413.305,413.34,412.41,412.82,956500,2346166,0,413.91,413.91,412.67,413.31,414.061,414.81,413.75,413.92,413.34,414.9201,413.3,414.061,414.02,414.52,413.17,413.34
412.84,413.11,412.06,412.54,1388000,2325492,1,413.305,413.34,412.41,412.82,413.91,413.91,412.67,413.31,414.061,414.81,413.75,413.92,413.34,414.9201,413.3,414.061
412.54,413.94,412.43,413.925,1040900,2299868,1,412.84,413.11,412.06,412.54,413.305,413.34,412.41,412.82,413.91,413.91,412.67,413.31,414.061,414.81,413.75,413.92
413.93,414.53,413.77,414.51,1203100,2262056,1,412.54,413.94,412.43,413.925,412.84,413.11,412.06,412.54,413.305,413.34,412.41,412.82,413.91,413.91,412.67,413.31
414.51,415.96,414.4899,415.39,1509400,2247316,1,413.93,414.53,413.77,414.51,412.54,413.94,412.43,413.925,412.84,413.11,412.06,412.54,413.305,413.34,412.41,412.82
415.39,416.39,415.3101,416,1387300,2234890,0,414.51,415.96,414.4899,415.39,413.93,414.53,413.77,414.51,412.54,413.94,412.43,413.925,412.84,413.11,412.06,412.54
416,416.02,414.46,414.56,1134800,2207552,1,415.39,416.39,415.3101,416,414.51,415.96,414.4899,415.39,413.93,414.53,413.77,414.51,412.54,413.94,412.43,413.925
414.56,415.0946,413.86,414.72,1023900,2169074,1,416,416.02,414.46,414.56,415.39,416.39,415.3101,416,414.51,415.96,414.4899,415.39,413.93,414.53,413.77,414.51
414.72,415.17,414.23,414.87,792400,2120354,1,414.56,415.0946,413.86,414.72,416,416.02,414.46,414.56,415.39,416.39,415.3101,416,414.51,415.96,414.4899,415.39
414.865,415.0345,414.12,414.9,864600,2047714,0,414.72,415.17,414.23,414.87,414.56,415.0946,413.86,414.72,416,416.02,414.46,414.56,415.39,416.39,415.3101,416
414.9,414.9,413.82,414.33,773300,1943428,1,414.865,415.0345,414.12,414.9,414.72,415.17,414.23,414.87,414.56,415.0946,413.86,414.72,416,416.02,414.46,414.56
414.29,415.95,414.29,414.7338,1172200,1799656,1,414.9,414.9,413.82,414.33,414.865,415.0345,414.12,414.9,414.72,415.17,414.23,414.87,414.56,415.0946,413.86,414.72
414.74,415.75,414.43,414.765,834700,1746164,0,414.29,415.95,414.29,414.7338,414.9,414.9,413.82,414.33,414.865,415.0345,414.12,414.9,414.72,415.17,414.23,414.87
414.765,415.28,414.05,414.0501,826700,1707358,0,414.74,415.75,414.43,414.765,414.29,415.95,414.29,414.7338,414.9,414.9,413.82,414.33,414.865,415.0345,414.12,414.9
414.0501,414.14,413.1,413.49,1057800,1680962,0,414.765,415.28,414.05,414.0501,414.74,415.75,414.43,414.765,414.29,415.95,414.29,414.7338,414.9,414.9,413.82,414.33
413.49,413.65,412.83,413.45,886800,1657822,0,414.0501,414.14,413.1,413.49,414.765,415.28,414.05,414.0501,414.74,415.75,414.43,414.765,414.29,415.95,414.29,414.7338
413.45,413.6,412.67,413.04,935500,1638422,1,413.49,413.65,412.83,413.45,414.0501,414.14,413.1,413.49,414.765,415.28,414.05,414.0501,414.74,415.75,414.43,414.765
413.05,413.91,412.86,413.615,815100,1610852,0,413.45,413.6,412.67,413.04,413.49,413.65,412.83,413.45,414.0501,414.14,413.1,413.49,414.765,415.28,414.05,414.0501
413.62,413.87,412.85,413.37,824700,1585588,1,413.05,413.91,412.86,413.615,413.45,413.6,412.67,413.04,413.49,413.65,412.83,413.45,414.0501,414.14,413.1,413.49
413.37,415.03,413.26,415,1164100,1545676,0,413.62,413.87,412.85,413.37,413.05,413.91,412.86,413.615,413.45,413.6,412.67,413.04,413.49,413.65,412.83,413.45
